name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,24.50, 27/09/2017,Childrens Services,Foster Carer Task Work
REDACTED PERSONAL INFORMATION,4.95, 27/09/2017,Childrens Services,Foster Carer Task Work
REDACTED PERSONAL INFORMATION,393.75, 27/09/2017,Childrens Services,Children Looked After
REDACTED PERSONAL INFORMATION,515.00, 27/09/2017,Childrens Services,Children Looked After
REDACTED PERSONAL INFORMATION,308.25, 27/09/2017,Childrens Services,Children Looked After
REDACTED PERSONAL INFORMATION,503.20, 27/09/2017,Childrens Services,Foster Carer Task Work
REDACTED PERSONAL INFORMATION,155.70, 27/09/2017,Childrens Services,Foster Carer Task Work
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,187.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Asylum Immigration
REDACTED PERSONAL INFORMATION,583.24, 27/09/2017,Childrens Services,Asylum Immigration
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,-837.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,287.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,383.32, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,287.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,383.32, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,287.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,383.32, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,"1,131.84", 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,790.02, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,-28.05, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,68.92, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,329.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,438.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,638.06, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,287.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,383.32, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,75.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,75.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,187.74, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,271.38, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,187.04, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,75.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,273.42, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,75.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,93.87, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,124.98, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,374.08, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,186.90, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,588.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,181.27, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,669.44, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,833.68, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,748.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,748.16, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,876.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,748.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,24.50, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,669.44, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,748.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,588.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,576.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,748.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,993.60, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,748.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,993.60, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,876.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,876.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,833.68, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,764.00, 27/09/2017,Childrens Services,Services Vol Associations
REDACTED PERSONAL INFORMATION,748.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,993.60, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,136.44, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,660.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,669.44, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,669.44, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,748.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,993.60, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,833.68, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,993.60, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,876.12, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,"1,166.48", 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,11.25, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,27.50, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,660.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,748.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,669.44, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,876.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,864.00, 27/09/2017,Childrens Services,Services Vol Associations
REDACTED PERSONAL INFORMATION,337.08, 27/09/2017,Childrens Services,Services Vol Associations
REDACTED PERSONAL INFORMATION,-100.00, 27/09/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,667.00, 27/09/2017,Childrens Services,Higher Education
WRP CONSULTANCY LIMITED,"6,600.00", 27/09/2017,Modernisation,Ext Consultants Fees
LONDON PARKS ANND GREEN SPACES FORUM,"3,000.00", 27/09/2017,Comm Safety and Environment,Other Services
MARMUS LIMITED,"10,975.27", 27/09/2017,Transportation,Ext Consultants Fees
HER MAJESTY`S COURTS SERVICE,"6,156.00", 27/09/2017,Chief Executives,Court Costs Summons Fees
WRP CONSULTANCY LIMITED,"5,400.00", 28/09/2017,Modernisation,Ext Consultants Fees
WRP CONSULTANCY LIMITED,"1,800.00", 28/09/2017,Modernisation,Ext Consultants Fees
WRP CONSULTANCY LIMITED,"5,760.00", 28/09/2017,Modernisation,Ext Consultants Fees
POSTURITE (UK) LTD,834.56, 28/09/2017,Childrens Services,Equipment
POSTURITE (UK) LTD,91.08, 28/09/2017,Childrens Services,Equipment
POSTURITE (UK) LTD,52.47, 28/09/2017,Childrens Services,Equipment
POSTURITE (UK) LTD,6.00, 28/09/2017,Childrens Services,Equipment
WRP CONSULTANCY LIMITED,"7,200.00", 28/09/2017,Modernisation,Ext Consultants Fees
MOTT MACDONALD LIMITED,"62,947.20", 28/09/2017,Regeneration Enterprise and Sk,Agency Staff
HEXAGON HOUSING ASSOCIATION LTD,"367,306.40", 28/09/2017,Capital Housing Revenue Acc,General Payments
COMPUTACENTER (UK) LTD,594.00, 28/09/2017,Health and Adult Services,Computer Software
OPENVIEW SECURITY SOLUTIONS LTD,"59,139.12", 28/09/2017,Housing Services HRA,Door Entry Phone
STANNAH LIFT SERVICES LTD,"11,186.68", 28/09/2017,Housing Services,Other Services
AF STARR BUILDING CONTRACTORS,"6,060.00", 28/09/2017,Childrens Services,Rm Buildings Planned Maintenance
KPS COMPOSTING SERVICES,"9,835.20", 28/09/2017,Comm Safety and Environment,Materials
LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,"1,353.60", 28/09/2017,Regeneration Enterprise and Sk,Printing External Contract
LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,"1,353.60", 28/09/2017,Regeneration Enterprise and Sk,Printing External Contract
F G MARSHALL LTD,500.78, 28/09/2017,Eltham Crematorium Revenue,Memorial Cards
GLOBAL SOLUTION SERVICES (UK) LTD,"2,424.00", 28/09/2017,Regeneration Enterprise and Sk,Services Private Contractor
GLOBAL SOLUTION SERVICES (UK) LTD,"24,250.00", 28/09/2017,Regeneration Enterprise and Sk,Services Private Contractor
FLEET (LINE MARKERS) LTD,744.00, 28/09/2017,Comm Safety and Environment,Materials
"CHANGE, GROW, LIVE","18,902.67", 28/09/2017,Health and Adult Services,Block Contracts
STANNAH LIFT SERVICES LTD,"7,539.60", 28/09/2017,Capital Housing Revenue Acc,General Payments
TOPCOAT CONSTRUCTION LTD,"7,500.00", 28/09/2017,Regeneration Enterprise and Sk,Rm Buildings Responsive Main
TOPCOAT CONSTRUCTION LTD,690.00, 28/09/2017,Planned Maintenance,Roofs
TOPCOAT CONSTRUCTION LTD,"3,900.00", 28/09/2017,Planned Maintenance,Roofs
THACKRAY WILLIAMS SOLICITORS,"249,031.58", 28/09/2017,Capital Housing Revenue Acc,Buy Backs
REDACTED PERSONAL INFORMATION,500.00, 28/09/2017,NS General Fund,General Payments
FAMILY MOSAIC HOUSING,"18,429.00", 28/09/2017,Capital Housing Revenue Acc,General Payments
SHARPE PRITCHARD LLP,"1,521,600.00", 28/09/2017,Capital Housing Revenue Acc,Property Purchase Normal
FAAY VIANEN B.V.,"2,103.50", 28/09/2017,Capital Housing Revenue Acc,General Payments
ENVIRONMENT AGENCY,"41,114.75", 29/09/2017,Chief Executives,TWA Levy
ENVIRONMENT AGENCY,935.50, 29/09/2017,Chief Executives,SWA Levy
EMMAUS GREENWICH,588.00, 29/09/2017,Housing Services HRA,Voids
CCS MEDIA,778.60, 29/09/2017,Chief Executives,Mobile Device Stock
ARCADIS LLP,"1,258.24", 29/09/2017,Modernisation,Ext Project Management
ARCADIS LLP,"1,871.58", 29/09/2017,Modernisation,Ext Consultants Fees
ARCADIS LLP,"1,022.26", 29/09/2017,Modernisation,Ext Project Management
ARCADIS LLP,"1,102.08", 29/09/2017,Modernisation,Ext Consultants Fees
DAVID PHILLIPS FURNITURE LTD,162.00, 29/09/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,194.15, 29/09/2017,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.35, 29/09/2017,Chief Executives,ESS Care Grant Electrical
ACTAVO BUILDING SOLUTIONS (UK) LTD,"322,641.43", 29/09/2017,Modernisation,Newbuild
BETA DISTRIBUTION (SOUTH),"16,415.71", 29/09/2017,Chief Executives,Courier Service
PORT OF LONDON AUTHORITY,540.83, 29/09/2017,Regeneration Enterprise and Sk,Non It Licences
AMBER CAR SERVICES LTD,"1,363.56", 29/09/2017,Childrens Services,Other Services
AMBER CAR SERVICES LTD,845.76, 29/09/2017,Childrens Services,Other Services
SANCTUARY CARE LTD,"3,360.86", 29/09/2017,Health and Adult Services,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,"1,457.00", 29/09/2017,Health and Adult Services,Rents Other
NEXT STEP CARE MANAGEMENT LTD,"2,317.03", 29/09/2017,Health and Adult Services,Supported Living
NEXT STEP CARE MANAGEMENT LTD,"1,062.85", 29/09/2017,Health and Adult Services,Client Support
REDACTED PERSONAL INFORMATION,"14,807.10", 29/09/2017,Childrens Services,Agency Placements
NEXT STEP FOSTERING SERVICES LTD,"3,497.10", 29/09/2017,Childrens Services,Agency Placements
NEXT STEP FOSTERING SERVICES LTD,"3,681.30", 29/09/2017,Childrens Services,Agency Placements
NEXT STEP FOSTERING SERVICES LTD,"5,520.00", 29/09/2017,Childrens Services,Agency Placements
SEVACARE (UK) LTD,590.36, 29/09/2017,Health and Adult Services,Private Home Help Domest Misc
SEVACARE (UK) LTD,696.96, 29/09/2017,Health and Adult Services,Private Home Help Domest Misc
SEVACARE (UK) LTD,696.96, 29/09/2017,Health and Adult Services,Private Home Help Domest Misc
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"1,678.97", 29/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,357.94", 29/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,469.87", 29/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,469.87", 29/09/2017,Health and Adult Services,Private Sector Nursing Homes
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),540.35, 29/09/2017,Health and Adult Services,Services Private Contractor
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"1,543.86", 29/09/2017,Health and Adult Services,Services Private Contractor
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"2,315.79", 29/09/2017,Health and Adult Services,Services Private Contractor
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"2,392.98", 29/09/2017,Health and Adult Services,Services Private Contractor
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"2,392.98", 29/09/2017,Health and Adult Services,Services Private Contractor
